ID,Date,Open,High,Low,Close,Volume
58,2022-03-11,70500.0,70700.0,69700.0,70000.0,15787655
59,2022-03-14,70000.0,70200.0,69600.0,70200.0,9040993
60,2022-03-15,70200.0,70200.0,70200.0,70200.0,0
61,2022-03-16,70200.0,70500.0,69700.0,70400.0,10175750
62,2022-03-17,70400.0,70400.0,70400.0,70400.0,0
63,2022-03-18,70600.0,70900.0,70200.0,70700.0,14410038
64,2022-03-21,70900.0,71000.0,69900.0,69900.0,11169002
65,2022-03-22,69900.0,70500.0,69900.0,70300.0,9402666
66,2022-03-23,70600.0,71200.0,70300.0,70500.0,12398025
67,2022-03-24,69600.0,70300.0,69600.0,69800.0,37943357
68,2022-03-25,70100.0,70200.0,69600.0,69800.0,12986010
69,2022-03-28,69500.0,69900.0,69200.0,69700.0,12619289
70,2022-03-29,70000.0,70300.0,69800.0,70200.0,13686208
71,2022-03-30,70300.0,70500.0,69800.0,69900.0,12670187
72,2022-03-31,69900.0,70200.0,69600.0,69600.0,12510366
73,2022-04-01,69500.0,69500.0,69000.0,69100.0,15916846
74,2022-04-04,68900.0,69300.0,68600.0,69300.0,11107905
75,2022-04-05,69400.0,69600.0,69100.0,69200.0,8467248
76,2022-04-06,68600.0,68800.0,68500.0,68500.0,15517308
77,2022-04-07,68500.0,68500.0,68000.0,68000.0,20683327
78,2022-04-08,68100.0,68300.0,67700.0,67800.0,15453191
79,2022-04-11,67800.0,68100.0,67400.0,67900.0,12263735
80,2022-04-12,67600.0,67700.0,67000.0,67000.0,13924389
81,2022-04-13,67300.0,69000.0,67200.0,68700.0,17378619
82,2022-04-14,68700.0,68700.0,67500.0,67500.0,16409494
83,2022-04-15,67200.0,67300.0,66500.0,66600.0,13176415
84,2022-04-18,66500.0,67100.0,66100.0,66700.0,10119203
85,2022-04-19,67100.0,68000.0,67000.0,67300.0,12959434
86,2022-04-20,67000.0,67400.0,66500.0,67400.0,16693293
87,2022-04-21,67600.0,68300.0,67500.0,67700.0,12847448
88,2022-04-22,67200.0,67300.0,66700.0,67000.0,11791478
89,2022-04-25,66500.0,66700.0,66300.0,66300.0,11016474
90,2022-04-26,66400.0,66700.0,66100.0,66100.0,12946923
91,2022-04-27,65400.0,65500.0,64900.0,65000.0,18122084
92,2022-04-28,65400.0,65500.0,64500.0,64800.0,16895527
93,2022-04-29,65100.0,67600.0,65000.0,67400.0,26190390
94,2022-05-02,66600.0,67600.0,66500.0,67300.0,14106184
95,2022-05-03,67400.0,68400.0,67300.0,67500.0,14168875
96,2022-05-04,68000.0,68400.0,67500.0,67900.0,11505248
97,2022-05-06,67000.0,67100.0,66500.0,66500.0,14356156
98,2022-05-10,65900.0,66300.0,65300.0,65700.0,17235605
99,2022-05-11,65500.0,66300.0,65200.0,65700.0,12330920
100,2022-05-12,65200.0,65500.0,64900.0,64900.0,16414188
101,2022-05-13,65300.0,66700.0,65200.0,66500.0,14551536
102,2022-05-16,67100.0,67400.0,66100.0,66300.0,11937555
103,2022-05-17,66600.0,67900.0,66600.0,67600.0,15680447
104,2022-05-18,68300.0,68700.0,67600.0,68100.0,16486319
105,2022-05-19,66500.0,67600.0,66500.0,67500.0,17073727
106,2022-05-20,67800.0,68400.0,67700.0,68000.0,12109671
107,2022-05-23,68800.0,68800.0,67600.0,67900.0,13684088
108,2022-05-24,67500.0,67700.0,66500.0,66500.0,15482576
109,2022-05-25,66700.0,67100.0,65900.0,66400.0,15150490
110,2022-05-26,66300.0,67200.0,65500.0,65900.0,15970890
111,2022-05-27,66700.0,66900.0,66200.0,66500.0,11405555
112,2022-05-30,67500.0,67800.0,66900.0,67700.0,14255484
113,2022-05-31,67500.0,67500.0,66700.0,67400.0,24365002
114,2022-06-02,66600.0,67000.0,66400.0,66700.0,14959443
115,2022-06-03,67200.0,67300.0,66800.0,66800.0,8222883
116,2022-06-07,66200.0,66400.0,65400.0,65500.0,19355755
117,2022-06-08,65400.0,65700.0,65300.0,65300.0,12483180
118,2022-06-09,65100.0,65200.0,64500.0,65200.0,25790725
119,2022-06-10,64000.0,64400.0,63800.0,63800.0,22193552
120,2022-06-13,62400.0,62800.0,62100.0,62100.0,22157816
121,2022-06-14,61200.0,62200.0,61100.0,61900.0,24606419
122,2022-06-15,61300.0,61500.0,60200.0,60700.0,26811224
123,2022-06-16,61300.0,61800.0,60500.0,60900.0,23394895
124,2022-06-17,59400.0,59900.0,59400.0,59800.0,29053450
125,2022-06-20,59800.0,59900.0,58100.0,58700.0,34111306
126,2022-06-21,58700.0,59200.0,58200.0,58500.0,25148109
127,2022-06-22,59000.0,59100.0,57600.0,57600.0,23334687
128,2022-06-23,57700.0,58000.0,56800.0,57400.0,28338608
129,2022-06-24,57900.0,59100.0,57700.0,58400.0,23256103
130,2022-06-27,59000.0,59900.0,58300.0,58800.0,18122236
131,2022-06-28,59200.0,59500.0,58700.0,59400.0,13540538
132,2022-06-29,58500.0,58800.0,58000.0,58000.0,14677138
133,2022-06-30,57200.0,57600.0,57000.0,57000.0,18915142
134,2022-07-01,56900.0,57500.0,55900.0,56200.0,24982097
135,2022-07-04,56100.0,57400.0,55700.0,57100.0,17807126
136,2022-07-05,57600.0,58200.0,57200.0,57200.0,14216539
137,2022-07-06,57300.0,57300.0,56400.0,56400.0,16820461
138,2022-07-07,56400.0,58700.0,56300.0,58200.0,21322833
139,2022-07-08,58600.0,59300.0,58200.0,58700.0,15339271
140,2022-07-11,59300.0,59600.0,58700.0,58800.0,13042624
141,2022-07-12,58600.0,58700.0,58100.0,58100.0,9336061
142,2022-07-13,58300.0,58600.0,58000.0,58000.0,10841315
143,2022-07-14,57500.0,58200.0,57400.0,57500.0,15067012
144,2022-07-15,58400.0,60000.0,58100.0,60000.0,18685583
145,2022-07-18,60600.0,62000.0,60500.0,61900.0,20832517
146,2022-07-19,61400.0,61500.0,60200.0,60900.0,15248261
147,2022-07-20,61800.0,62100.0,60500.0,60500.0,16782238
148,2022-07-21,61100.0,61900.0,60700.0,61800.0,12291374
149,2022-07-22,61800.0,62200.0,61200.0,61300.0,10261310
150,2022-07-25,60900.0,61900.0,60800.0,61100.0,9193681
151,2022-07-26,60800.0,61900.0,60800.0,61700.0,6597211
152,2022-07-27,61300.0,61900.0,61200.0,61800.0,7320997
153,2022-07-28,62300.0,62600.0,61600.0,61900.0,10745302
154,2022-07-29,62400.0,62600.0,61300.0,61400.0,15093120
155,2022-08-01,61000.0,61700.0,60300.0,61300.0,13154816
156,2022-08-02,61200.0,61900.0,61000.0,61700.0,13614895
157,2022-08-03,61600.0,61600.0,61000.0,61300.0,10053861
158,2022-08-04,61700.0,61800.0,61200.0,61500.0,9125439
159,2022-08-05,61700.0,61900.0,61200.0,61500.0,9567620
160,2022-08-08,61400.0,61400.0,60600.0,60800.0,11313150
161,2022-08-09,60600.0,60700.0,59600.0,60000.0,18251170
162,2022-08-10,58900.0,59200.0,58600.0,59100.0,18084349
163,2022-08-11,59600.0,60000.0,59300.0,59900.0,15141941
164,2022-08-12,59500.0,60700.0,59400.0,60200.0,10786658
165,2022-08-16,60500.0,61600.0,60300.0,61000.0,15036727
166,2022-08-17,61100.0,61200.0,60300.0,60400.0,9061518
167,2022-08-18,60300.0,61900.0,60000.0,61500.0,16372754
168,2022-08-19,61400.0,61600.0,60600.0,60900.0,6923679
169,2022-08-22,60300.0,60400.0,59800.0,60000.0,8259865
170,2022-08-23,59000.0,59600.0,59000.0,59100.0,9041629
171,2022-08-24,59200.0,59500.0,59000.0,59000.0,8888486
172,2022-08-25,59200.0,59700.0,59000.0,59700.0,5767902
173,2022-08-26,60300.0,60900.0,59900.0,60000.0,9499995
174,2022-08-29,58700.0,58900.0,58600.0,58600.0,9841329
175,2022-08-30,58700.0,59000.0,58300.0,58800.0,9690044
176,2022-08-31,58200.0,59900.0,58200.0,59700.0,14203512
177,2022-09-01,58700.0,58900.0,58300.0,58400.0,14905777
178,2022-09-02,58300.0,58600.0,57500.0,57500.0,15040310
179,2022-09-05,57400.0,57800.0,56800.0,57100.0,11425977
180,2022-09-06,57200.0,57600.0,56900.0,57100.0,7503086
181,2022-09-07,56700.0,56700.0,55900.0,56000.0,17384854
182,2022-09-08,56200.0,56400.0,55600.0,55600.0,18000016
183,2022-09-13,57000.0,58500.0,56800.0,58100.0,17166581
184,2022-09-14,56200.0,57200.0,56100.0,56800.0,12524961
185,2022-09-15,57000.0,57100.0,56000.0,56000.0,11664819
186,2022-09-16,55600.0,56400.0,55500.0,56200.0,13456503
187,2022-09-19,56300.0,57000.0,56000.0,56400.0,12278653
188,2022-09-20,56400.0,57000.0,55800.0,55800.0,14041465
189,2022-09-21,55400.0,55500.0,55000.0,55300.0,11863700
190,2022-09-22,54600.0,54700.0,54300.0,54400.0,12786510
191,2022-09-23,54400.0,54900.0,54200.0,54500.0,10555964
192,2022-09-26,53700.0,54200.0,53600.0,53900.0,15008449
193,2022-09-27,53800.0,54200.0,53500.0,54200.0,16631289
194,2022-09-28,53900.0,54400.0,52500.0,52900.0,19991129
195,2022-09-29,53300.0,53700.0,52600.0,52600.0,13882080
196,2022-09-30,52300.0,53600.0,51800.0,53100.0,22503249
197,2022-10-04,55300.0,55400.0,54500.0,55200.0,19148435
198,2022-10-05,56900.0,57200.0,55400.0,56000.0,22458970
199,2022-10-06,56700.0,57300.0,56300.0,56300.0,14944446
200,2022-10-07,55900.0,56900.0,55200.0,56200.0,16886813
201,2022-10-11,54400.0,55700.0,54000.0,55400.0,21437877
202,2022-10-12,55700.0,57000.0,55200.0,55800.0,18408910
203,2022-10-13,55400.0,56100.0,55200.0,55200.0,13784602
204,2022-10-14,56200.0,56500.0,55800.0,56300.0,12924326
205,2022-10-17,55800.0,57000.0,55700.0,56600.0,13641878
206,2022-10-18,56700.0,57100.0,55800.0,56500.0,14820702
207,2022-10-19,56700.0,56900.0,55700.0,55800.0,12660652
208,2022-10-20,55200.0,56000.0,55100.0,55500.0,17107653
209,2022-10-21,55100.0,56300.0,55100.0,55900.0,11456060
210,2022-10-24,57000.0,57500.0,56700.0,57500.0,16944503
211,2022-10-25,57000.0,58600.0,57000.0,57700.0,17405678
212,2022-10-26,58000.0,59600.0,57700.0,59400.0,20824967
213,2022-10-27,59700.0,60100.0,58900.0,59500.0,21756712
214,2022-10-28,58900.0,59200.0,57200.0,57300.0,20924937
215,2022-10-31,58100.0,59900.0,58000.0,59400.0,18999514
216,2022-11-01,59900.0,60300.0,59500.0,60000.0,17201647
217,2022-11-02,59700.0,60000.0,59300.0,59600.0,13202919
218,2022-11-03,58600.0,59800.0,58100.0,59200.0,17492162
219,2022-11-04,59100.0,59500.0,58400.0,59400.0,12445841
220,2022-11-07,59700.0,60300.0,59400.0,60200.0,12437246
221,2022-11-08,60500.0,61900.0,60500.0,61800.0,18273898
222,2022-11-09,62000.0,62200.0,61300.0,62000.0,14045592
223,2022-11-10,61400.0,61500.0,60400.0,60400.0,21087633
224,2022-11-11,63100.0,63200.0,62300.0,62900.0,20037163
225,2022-11-14,62900.0,62900.0,61700.0,61900.0,15973416
226,2022-11-15,62200.0,62500.0,61600.0,62400.0,12310986
227,2022-11-16,62400.0,62700.0,61700.0,62700.0,12909260
228,2022-11-17,62000.0,62000.0,61300.0,61400.0,13298296
229,2022-11-18,61800.0,62400.0,61400.0,61800.0,12236503
230,2022-11-21,61400.0,61800.0,60800.0,61400.0,9378097
231,2022-11-22,60900.0,61200.0,60300.0,60600.0,9411289
232,2022-11-23,61200.0,61300.0,60700.0,61000.0,8765050
233,2022-11-24,61200.0,61700.0,60900.0,61400.0,8125010
234,2022-11-25,61400.0,61700.0,60800.0,61000.0,6677933
235,2022-11-28,60500.0,60500.0,59800.0,60100.0,8589032
236,2022-11-29,59900.0,60600.0,59800.0,60600.0,7014160
237,2022-11-30,60400.0,62200.0,60200.0,62200.0,19768903
238,2022-12-01,63100.0,63200.0,62300.0,62600.0,16631445
239,2022-12-02,62500.0,62500.0,60400.0,60400.0,15331184
240,2022-12-05,60900.0,61100.0,60000.0,60300.0,13767787
241,2022-12-06,59800.0,60100.0,59200.0,59200.0,13888300
242,2022-12-07,58800.0,59600.0,58500.0,58900.0,12100662
243,2022-12-08,58700.0,59200.0,58600.0,59200.0,12986815
244,2022-12-09,59300.0,60600.0,59300.0,60400.0,10529632
245,2022-12-12,59900.0,60000.0,59400.0,59500.0,9036472
246,2022-12-13,59600.0,60300.0,59400.0,59700.0,9040873
247,2022-12-14,59800.0,60600.0,59800.0,60500.0,8207485
248,2022-12-15,59800.0,60200.0,59300.0,59300.0,8716039
249,2022-12-16,58300.0,59500.0,58300.0,59500.0,13033596
250,2022-12-19,59500.0,59900.0,59100.0,59500.0,7696187
251,2022-12-20,59000.0,59100.0,58500.0,58600.0,9284761
252,2022-12-21,58700.0,59100.0,58000.0,58000.0,10356971
253,2022-12-22,58100.0,59100.0,58100.0,59100.0,10720630
254,2022-12-23,58200.0,58400.0,57700.0,58100.0,9829407
255,2022-12-26,58000.0,58100.0,57700.0,57900.0,6756411
256,2022-12-27,58000.0,58400.0,57900.0,58100.0,10667027
257,2022-12-28,57600.0,57600.0,56400.0,56600.0,14665410
258,2022-12-29,56000.0,56200.0,55300.0,55300.0,11295935
259,2023-01-02,55500.0,56100.0,55200.0,55500.0,10031448
260,2023-01-03,55400.0,56000.0,54500.0,55400.0,13547030
261,2023-01-04,55700.0,58000.0,55600.0,57800.0,20188071
262,2023-01-05,58200.0,58800.0,57600.0,58200.0,15682826
263,2023-01-06,58300.0,59400.0,57900.0,59000.0,17334989
264,2023-01-09,59700.0,60700.0,59600.0,60700.0,18640107
265,2023-01-10,60200.0,61100.0,59900.0,60400.0,14859797
266,2023-01-11,61000.0,61200.0,60300.0,60500.0,12310751
267,2023-01-12,61100.0,61200.0,59900.0,60500.0,16102561
268,2023-01-13,60500.0,61200.0,60400.0,60800.0,12510328
269,2023-01-16,61300.0,61600.0,60800.0,61100.0,10039972
270,2023-01-17,61200.0,61500.0,60600.0,61000.0,9831456
271,2023-01-18,60700.0,61000.0,59900.0,60400.0,11584041
272,2023-01-19,60500.0,61500.0,60400.0,61500.0,12808490
273,2023-01-20,62100.0,62300.0,61100.0,61800.0,9646327
274,2023-01-25,63500.0,63700.0,63000.0,63300.0,39217
275,2023-01-26,63800.0,63900.0,63300.0,63800.0,54188
276,2023-01-27,64400.0,65000.0,63900.0,64600.0,44282
277,2023-01-30,64900.0,64900.0,63100.0,63300.0,59628
278,2023-01-31,63500.0,63700.0,61000.0,61400.0,163847
279,2023-02-01,62600.0,62700.0,61000.0,61000.0,98585
280,2023-02-02,63200.0,63900.0,62600.0,63500.0,65992
281,2023-02-03,63900.0,64000.0,63000.0,63500.0,47567
282,2023-02-06,62800.0,63000.0,61600.0,61600.0,144104
283,2023-02-07,61900.0,62500.0,61600.0,62000.0,32873
284,2023-02-08,62800.0,63300.0,62400.0,63100.0,42558
285,2023-02-09,63000.0,63300.0,62300.0,63300.0,48035
286,2023-02-10,62600.0,63000.0,62400.0,62900.0,44786
287,2023-02-13,62900.0,63000.0,62300.0,62900.0,59395
288,2023-02-14,63600.0,63900.0,63200.0,63200.0,70606
289,2023-02-15,63900.0,63900.0,62000.0,62200.0,58370
290,2023-02-16,62500.0,63700.0,62400.0,63700.0,41448
291,2023-02-17,62900.0,63300.0,62400.0,62600.0,28613
292,2023-02-20,62900.0,63000.0,61800.0,62700.0,29846
293,2023-02-21,62700.0,62800.0,62000.0,62100.0,60971
294,2023-02-22,61500.0,61800.0,61000.0,61100.0,39178
295,2023-02-23,61700.0,62500.0,61500.0,62000.0,37145
296,2023-02-24,62300.0,62600.0,61300.0,61300.0,50792
297,2023-02-27,60800.0,60800.0,60200.0,60500.0,11155697
298,2023-02-28,60800.0,61400.0,60500.0,60600.0,13715861
299,2023-03-02,60900.0,61800.0,60500.0,60800.0,13095682
300,2023-03-03,61000.0,61200.0,60500.0,60500.0,10711405
301,2023-03-06,61100.0,61600.0,60800.0,61500.0,13630602
302,2023-03-07,61400.0,61400.0,60700.0,60700.0,11473280
303,2023-03-08,60100.0,60500.0,59900.0,60300.0,14161857
304,2023-03-09,60500.0,60800.0,59900.0,60100.0,14334499
305,2023-03-10,59500.0,59700.0,59100.0,59500.0,11902471
306,2023-03-13,59900.0,60200.0,59300.0,60000.0,12779724
307,2023-03-14,59400.0,59500.0,59000.0,59000.0,12147346
308,2023-03-15,60000.0,60300.0,59600.0,59800.0,10482149
309,2023-03-16,59200.0,60200.0,59100.0,59900.0,10611939
310,2023-03-17,60800.0,61300.0,60600.0,61300.0,14090110
311,2023-03-20,61100.0,61200.0,60200.0,60200.0,9618009
312,2023-03-21,60500.0,60700.0,60100.0,60300.0,8318514
313,2023-03-22,61000.0,61200.0,60500.0,61100.0,8978591
314,2023-03-23,60600.0,62300.0,60600.0,62300.0,15381057
315,2023-03-24,62700.0,63300.0,62300.0,63000.0,18278602
316,2023-03-27,62600.0,62800.0,62000.0,62100.0,11039331
317,2023-03-28,62400.0,62900.0,62100.0,62900.0,11614118
318,2023-03-29,62500.0,62700.0,62200.0,62700.0,11216008
319,2023-03-30,63700.0,63700.0,63100.0,63200.0,15684377
320,2023-03-31,64000.0,64000.0,63700.0,64000.0,14094479
321,2023-04-03,64000.0,64000.0,63000.0,63100.0,11973133
322,2023-04-04,63400.0,63800.0,62800.0,63600.0,11120514
323,2023-04-05,63700.0,64000.0,63400.0,63900.0,9176149
324,2023-04-06,63500.0,63600.0,62300.0,62300.0,14992747
325,2023-04-07,63800.0,65200.0,63800.0,65000.0,27476120
326,2023-04-10,64800.0,66300.0,64700.0,65700.0,18777166
327,2023-04-11,66200.0,66200.0,65400.0,65900.0,16323183
328,2023-04-12,65800.0,66200.0,65300.0,66000.0,15021313
329,2023-04-13,65600.0,66100.0,65400.0,66100.0,15091022
330,2023-04-14,66600.0,66600.0,65000.0,65100.0,16176490
331,2023-04-17,65000.0,65600.0,64700.0,65300.0,13486618
332,2023-04-18,65900.0,66000.0,64800.0,65600.0,14802060
333,2023-04-19,65500.0,65800.0,65300.0,65500.0,10255985
334,2023-04-20,65100.0,65300.0,64600.0,65300.0,9501169
335,2023-04-21,65800.0,65900.0,65400.0,65700.0,10538622
336,2023-04-24,65300.0,65700.0,64800.0,65200.0,12986581
337,2023-04-25,65300.0,65400.0,63400.0,63600.0,16193271
338,2023-04-26,63600.0,64300.0,63300.0,64100.0,12664541
339,2023-04-27,64100.0,65000.0,63300.0,64600.0,14779601
340,2023-04-28,65200.0,65900.0,65000.0,65500.0,19699481
341,2023-05-02,66000.0,66300.0,65100.0,65700.0,14396948
342,2023-05-03,65100.0,65600.0,64900.0,65400.0,8876749
343,2023-05-04,65600.0,65700.0,64700.0,65100.0,9791064
344,2023-05-08,66300.0,66300.0,65400.0,65900.0,9405365
345,2023-05-09,65800.0,65800.0,65100.0,65300.0,9366861
346,2023-05-10,65500.0,65500.0,64300.0,64600.0,13057727
347,2023-05-11,64700.0,65100.0,64200.0,64200.0,11648905
348,2023-05-12,63700.0,64600.0,63600.0,64100.0,8693913
349,2023-05-15,64100.0,64600.0,63900.0,64500.0,8172021
350,2023-05-16,65800.0,65900.0,65300.0,65400.0,12334657
351,2023-05-17,65900.0,65900.0,64800.0,65000.0,10745504
352,2023-05-18,66000.0,66200.0,65700.0,66200.0,14431704
353,2023-05-19,67800.0,68400.0,67500.0,68400.0,20349345
354,2023-05-22,68400.0,69000.0,68000.0,68500.0,14470308
355,2023-05-23,68500.0,68700.0,68100.0,68400.0,8561643
356,2023-05-24,68100.0,68700.0,68000.0,68500.0,8192896
357,2023-05-25,69900.0,70000.0,68700.0,68800.0,14231160
358,2023-05-26,69800.0,70400.0,69500.0,70300.0,19549511
359,2023-05-30,71300.0,72300.0,71200.0,72300.0,27476897
360,2023-05-31,72400.0,72500.0,71000.0,71400.0,25666087
361,2023-06-01,70900.0,71600.0,70600.0,70900.0,14669296
362,2023-06-02,71700.0,72200.0,71600.0,72200.0,12161798
363,2023-06-05,72700.0,72700.0,71400.0,71700.0,12686829
364,2023-06-07,71300.0,71600.0,70800.0,71000.0,14796613
365,2023-06-08,70400.0,70900.0,70000.0,70900.0,19165568
366,2023-06-09,71100.0,72300.0,70800.0,72000.0,15050209
367,2023-06-12,72100.0,72400.0,70800.0,71000.0,12064287
368,2023-06-13,71700.0,72200.0,71600.0,72000.0,13227285
369,2023-06-14,72100.0,72200.0,71100.0,71900.0,12541046
370,2023-06-15,72100.0,72300.0,71300.0,71500.0,13614994
371,2023-06-16,71800.0,71900.0,70900.0,71800.0,15373696
372,2023-06-19,71300.0,71700.0,70900.0,71200.0,11100887
373,2023-06-20,70700.0,71400.0,70400.0,71400.0,11557883
374,2023-06-21,70700.0,71200.0,70400.0,70500.0,10626603
375,2023-06-22,70200.0,71500.0,70100.0,71300.0,11411007
376,2023-06-23,72000.0,72200.0,71600.0,71600.0,12329484
377,2023-06-26,71700.0,72500.0,71500.0,72400.0,10541901
378,2023-06-27,72500.0,72600.0,72000.0,72600.0,9442997
379,2023-06-28,72600.0,72700.0,72000.0,72700.0,8783093
380,2023-06-29,73100.0,73400.0,72400.0,72400.0,12229967
381,2023-06-30,72500.0,72700.0,71700.0,72200.0,11694765
382,2023-07-03,72700.0,73200.0,72600.0,73000.0,10722181
383,2023-07-04,73400.0,73600.0,72900.0,73000.0,10214350
384,2023-07-05,73000.0,73300.0,71900.0,72000.0,12310610
385,2023-07-06,71900.0,72400.0,71500.0,71600.0,14777667
386,2023-07-07,71100.0,71400.0,69800.0,69900.0,17308877
387,2023-07-10,70000.0,70400.0,69200.0,69500.0,11713926
388,2023-07-11,70200.0,71500.0,70100.0,71500.0,12177392
389,2023-07-12,71200.0,72000.0,71100.0,71900.0,10375581
390,2023-07-13,72400.0,72600.0,71900.0,71900.0,14417279
391,2023-07-14,72500.0,73400.0,72400.0,73400.0,15882519
392,2023-07-17,73200.0,73500.0,72800.0,73300.0,10060049
393,2023-07-18,73200.0,73500.0,72000.0,72000.0,11697900
394,2023-07-19,72700.0,72800.0,71300.0,71700.0,10896412
395,2023-07-20,71100.0,71500.0,70800.0,71000.0,9732730
396,2023-07-21,70400.0,70400.0,69400.0,70300.0,16528926
397,2023-07-24,70100.0,70900.0,69900.0,70400.0,13418597
398,2023-07-25,70000.0,70500.0,69800.0,70000.0,14314945
399,2023-07-26,69800.0,70600.0,68100.0,69800.0,30016221
400,2023-07-27,69900.0,71700.0,69300.0,71700.0,24261179
401,2023-07-28,71800.0,72400.0,70100.0,70600.0,19420683
402,2023-07-31,70900.0,71000.0,69800.0,69800.0,13035420
403,2023-08-01,70100.0,71200.0,70000.0,71100.0,12299254
404,2023-08-02,70700.0,71000.0,69800.0,69900.0,13835020
405,2023-08-03,69900.0,70200.0,68500.0,68800.0,20087090
406,2023-08-04,68800.0,69100.0,68200.0,68300.0,12360193
407,2023-08-07,67700.0,69200.0,67600.0,68500.0,10968505
408,2023-08-08,69000.0,69100.0,67400.0,67600.0,14664709
409,2023-08-09,68000.0,69600.0,67900.0,68900.0,17259673
410,2023-08-10,68300.0,68500.0,67800.0,68000.0,10227311
411,2023-08-11,68400.0,68800.0,67500.0,67500.0,9781038
412,2023-08-14,67500.0,67900.0,66900.0,67300.0,9352343
413,2023-08-16,66700.0,67100.0,66300.0,67000.0,13174578
414,2023-08-17,66300.0,66800.0,66000.0,66700.0,10778652
415,2023-08-18,66000.0,66700.0,65800.0,66300.0,11745006
416,2023-08-21,66600.0,67100.0,66300.0,66600.0,9720067
417,2023-08-22,67200.0,67700.0,66300.0,66600.0,10500242
418,2023-08-23,66700.0,67100.0,66400.0,67100.0,9549352
419,2023-08-24,68300.0,68700.0,67900.0,68200.0,15044463
420,2023-08-25,67100.0,67400.0,66900.0,67100.0,7032462
421,2023-08-28,66800.0,67000.0,66500.0,66800.0,5824628
422,2023-08-29,66900.0,67200.0,66600.0,66800.0,9114352
423,2023-08-30,67300.0,67700.0,67100.0,67100.0,9181223
